doc_id	passage_type	passage_offset	annot_id	gene	go-term	goevidence	type	sent_offset	sent_length	text	gene_eid	go_id
22292043	title_2	10813	22292043_8	brd1	brassinosteroid biosynthetic process	IDA	GOA	10813	85	The phenotype caused by a mutation in maize brd1 is partially rescued by BR treatment	100193331	GO:0016132
22292043	title_2	10813	22292043_9	brd1	brassinosteroid biosynthetic process	IMP	GOA	10813	85	The phenotype caused by a mutation in maize brd1 is partially rescued by BR treatment	100193331	GO:0016132
22292043	title_2	10813	22292043_10	brd1	skotomorphogenesis	IMP	GOA	12286	174	Thus, supplementing with brassinolide resulted in a partial rescue of the mutant de-etiolation phenotype, similar to results observed for the brd1 mutants in rice [17], [18].	100193331	GO:0009647
22292043	paragraph	10899	22292043_11	brd1	brassinosteroid biosynthetic process	IMP	GOA	11464	437	In contrast, similar to rice and Arabidopsis mutants that have deficiencies in BR biosynthesis or BR sensitivity [17], [18], [19], maize brd1-m1 plants exhibited no etiolation response, when germinated and grown in the dark, with complete absence of epicotyls or internode elongation (Figure 3A, B). This phenotype could be rescued by exogenous application of brassinolide as was shown with at least fifteen mutant plants (Figure 3A, B).	100193331	GO:0016132
22292043	paragraph	10899	22292043_12	brd1	skotomorphogenesis	IMP	GOA	11464	437	In contrast, similar to rice and Arabidopsis mutants that have deficiencies in BR biosynthesis or BR sensitivity [17], [18], [19], maize brd1-m1 plants exhibited no etiolation response, when germinated and grown in the dark, with complete absence of epicotyls or internode elongation (Figure 3A, B). This phenotype could be rescued by exogenous application of brassinolide as was shown with at least fifteen mutant plants (Figure 3A, B).	100193331	GO:0009647
22292043	paragraph	10899	22292043_9	brd1	brassinosteroid biosynthetic process	IMP	GOA	12286	174	Thus, supplementing with brassinolide resulted in a partial rescue of the mutant de-etiolation phenotype, similar to results observed for the brd1 mutants in rice [17], [18].	100193331	GO:0016132
22292043	paragraph	10899	22292043_13	brd1	skotomorphogenesis	IMP	GOA	12286	174	Thus, supplementing with brassinolide resulted in a partial rescue of the mutant de-etiolation phenotype, similar to results observed for the brd1 mutants in rice [17], [18].	100193331	GO:0009647
22292043	paragraph	13922	22292043_14	brd1	brassinosteroid biosynthetic process	IEP	GOA	14745	237	Therefore, the maize brd1 gene is negatively regulated by brassinolide such that high levels of brassinolide decrease its transcription level. These data further suggest that maize brd1 is indeed involved in brassinosteroid biosynthesis.	100193331	GO:0016132
22292043	paragraph	15037	22292043_15	brd1	brassinosteroid biosynthetic process	IEP	GOA	16043	184	The preferential expression of maize brd1 in the leaf tissues and the severe abnormal phenotype of the leaf suggest that active brassinosteroids are synthesized in the developing leaf.	100193331	GO:0016132
22292043	paragraph	15037	22292043_16	brd1	leaf morphogenesis	IMP	GOA	16043	184	The preferential expression of maize brd1 in the leaf tissues and the severe abnormal phenotype of the leaf suggest that active brassinosteroids are synthesized in the developing leaf.	100193331	GO:0009965
22292043	title_2	16926	22292043_17	brd1	negative regulation of multicellular organism growth	IMP	GOA	16926	83	Maize brd1-m1 mutants exhibit severe dwarfism and other morphological abnormalities	100193331	GO:0040015
22292043	paragraph	17010	22292043_18	brd1	negative regulation of multicellular organism growth	IMP	GOA	17103	114	Individuals that are homozygous for the brd1-m1 mutation exhibited a severe but somewhat variable dwarf phenotype.	100193331	GO:0040015
22292043	paragraph	17010	22292043_19	brd1	floral organ morphogenesis	IMP	GOA	17570	126	brd1-m1 mutant plants failed to form viable reproductive organs and have not demonstrated fertility in field grown conditions.	100193331	GO:0048444
22292043	paragraph	17010	22292043_20	brd1	floral organ morphogenesis	IMP	GOA	17982	209	The feminization of tassels is difficult to quantify as many of these plants are twisted and rolled up and a substantial proportion of the brd1-m1 mutant plants do not form observable reproductive structures. 	100193331	GO:0048444
22292043	paragraph	17010	22292043_21	brd1	shoot system morphogenesis	IMP	GOA	18191	158	There was essentially no internode elongation in the maize brd1-m1 mutant plants, resulting in all leaves emerging from same location on the stem (Figure 5A).	100193331	GO:0010016
22292043	paragraph	17010	22292043_22	brd1	regulation of multicellular organism growth	IMP	GOA	17103	114	Individuals that are homozygous for the brd1-m1 mutation exhibited a severe but somewhat variable dwarf phenotype.	100193331	GO:0040014
22292043	paragraph	17010	22292043_23	brd1	regulation of multicellular organism growth	IMP	GOA	17218	167	Mature brd1-m1 mutant maize plants reached only about 20 cm in height and oftentimes were even shorter (compared to >200 cm for wild type maize plants) (Figure 5A, B).	100193331	GO:0040014
22292043	paragraph	17010	22292043_24	brd1	negative regulation of multicellular organism growth	IMP	GOA	17218	167	Mature brd1-m1 mutant maize plants reached only about 20 cm in height and oftentimes were even shorter (compared to >200 cm for wild type maize plants) (Figure 5A, B).	100193331	GO:0040015
22292043	paragraph	19891	22292043_25	brd1	leaf morphogenesis	IMP	GOA	19891	141	"The leaves of maize brd1-m1 plants exhibited unusual morphology with the leaf blade tissue frequently displaying ""wave"" patterns (Figure 5B)."	100193331	GO:0009965
22292043	paragraph	19891	22292043_26	brd1	leaf morphogenesis	IMP	GOA	20105	148	However, the sheath tissue is quite variable in brd1-m1 mutants plants and is difficult to quantify due to severe twisted phenotype of these plants.	100193331	GO:0009965
22292043	paragraph	19891	22292043_27	brd1	regulation of multicellular organism growth	IMP	GOA	20699	296	The length of the main root in 14 day old brd1-m1 mutant seedlings (n = 14) was 10 cm on average, ranging from 5 to 14 cm (standard deviation 3 cm), while the length of the main root in 14 day old wild type seedlings (n = 30) varied between 19 and 33 cm (average 26 cm, standard deviation 5 cm). 	100193331	GO:0040014
22292043	paragraph	19891	22292043_28	brd1	regulation of multicellular organism growth	IMP	GOA	21065	156	"The number of ""crown"" roots was also severely reduced in brd1-m1 mutant plants (3-6 in wild type 14 day old seedlings and 1-2 in brd1-m1 homozygous plants)."	100193331	GO:0040014
22292043	paragraph	21222	22292043_29	brd1	shoot system morphogenesis	IMP	GOA	21222	169	The cellular structure and developmental morphology were examined histologically in both juvenile (two-week old) and adult tissues in brd1-m1 and wild type maize plants. Cells directly under the SAM lacked distinct nodal regions demarcated by divisional files of cells between nodes (Figure 6C-F), similar to the observations reported in rice brd1 mutants [17].	100193331	GO:0010016
22292043	paragraph	21222	22292043_29	brd1	shoot system morphogenesis	IMP	GOA	21511	191	The cellular structure and developmental morphology were examined histologically in both juvenile (two-week old) and adult tissues in brd1-m1 and wild type maize plants. Cells directly under the SAM lacked distinct nodal regions demarcated by divisional files of cells between nodes (Figure 6C-F), similar to the observations reported in rice brd1 mutants [17].	100193331	GO:0010016
22292043	paragraph	21222	22292043_30	brd1	shoot system morphogenesis	IMP	GOA	21222	169	The cellular structure and developmental morphology were examined histologically in both juvenile (two-week old) and adult tissues in brd1-m1 and wild type maize plants. . The abnormal cell files present in the divisional zones beneath the SAM were also evident in longitudinal sections of juvenile (Figure 6I, J) and adult leaf sheath tissues (Figure 6K, L).	100193331	GO:0010016
22292043	paragraph	21222	22292043_30	brd1	shoot system morphogenesis	IMP	GOA	21777	189	The cellular structure and developmental morphology were examined histologically in both juvenile (two-week old) and adult tissues in brd1-m1 and wild type maize plants. . The abnormal cell files present in the divisional zones beneath the SAM were also evident in longitudinal sections of juvenile (Figure 6I, J) and adult leaf sheath tissues (Figure 6K, L).	100193331	GO:0010016
22292043	paragraph	22699	22292043_31	brd1	leaf morphogenesis	IMP	GOA	22699	173	In brd1-m1mutant maize plants, leaves were initiated at normal intervals (Figure 6D) but frequently failed to properly wrap around the stem as they developed (Figure 6G, H).	100193331	GO:0009965
22292043	paragraph	22699	22292043_32	brd1	unidimensional cell growth	IMP	GOA	22699	173	In brd1-m1mutant maize plants, leaves were initiated at normal intervals (Figure 6D) but frequently failed to properly wrap around the stem as they developed (Figure 6G, H).  Disrupted epidermal cell organization and reduced elongation were apparent in imprints of adult adaxial leaf blade surfaces (Figure 6M, N).	100193331	GO:0009826
22292043	paragraph	22699	22292043_32	brd1	unidimensional cell growth	IMP	GOA	23174	140	In brd1-m1mutant maize plants, leaves were initiated at normal intervals (Figure 6D) but frequently failed to properly wrap around the stem as they developed (Figure 6G, H).  Disrupted epidermal cell organization and reduced elongation were apparent in imprints of adult adaxial leaf blade surfaces (Figure 6M, N).	100193331	GO:0009826
22292043	paragraph	22699	22292043_33	brd1	leaf morphogenesis	IMP	GOA	22699	173	In brd1-m1mutant maize plants, leaves were initiated at normal intervals (Figure 6D) but frequently failed to properly wrap around the stem as they developed (Figure 6G, H).  Disrupted epidermal cell organization and reduced elongation were apparent in imprints of adult adaxial leaf blade surfaces (Figure 6M, N).	100193331	GO:0009965
22292043	paragraph	22699	22292043_33	brd1	leaf morphogenesis	IMP	GOA	23174	140	In brd1-m1mutant maize plants, leaves were initiated at normal intervals (Figure 6D) but frequently failed to properly wrap around the stem as they developed (Figure 6G, H).  Disrupted epidermal cell organization and reduced elongation were apparent in imprints of adult adaxial leaf blade surfaces (Figure 6M, N).	100193331	GO:0009965
22292043	paragraph	23548	22292043_34	brd1	unidimensional cell growth	IMP	GOA	23700	184	Inhibition of cell elongation observed in maize brd1-m1 plants is characteristic to Arabidopsis and rice mutants for dwf4, cpd, and other genes involved in BR biosynthesis pathways [1]	100193331	GO:0009826
22292043	paragraph	24200	22292043_35	brd1	regulation of multicellular organism growth	IMP	GOA	24990	133	Moreover, homozygous brd1-m1 maize plants exhibit a severe dwarf phenotype, characteristic of brC-6 oxidase mutants in other species.	100193331	GO:0040014
22292043	paragraph	24200	22292043_36	brd1	brassinosteroid biosynthetic process	IMP	GOA	25124	82	Fourth, the brd1-m1 phenotype is rescued by treatment with exogenous brassinolide.	100193331	GO:0016132
22292043	paragraph	24200	22292043_37	brd1	brassinosteroid biosynthetic process	IMP	GOA	25207	71	Finally, brd1 expression in maize is negatively regulated by BR levels.	100193331	GO:0016132
22292043	paragraph	24200	22292043_38	brd1	regulation of multicellular organism growth	IMP	GOA	25408	194	Consistent with the function of brassinosteroids in promoting cell elongation, brd1-m1 maize mutants exhibit severe dwarfism and leaf structure aberrations at the whole leaf and cellular levels.	100193331	GO:0040014
22292043	paragraph	24200	22292043_39	brd1	unidimensional cell growth	IMP	GOA	25408	194	Consistent with the function of brassinosteroids in promoting cell elongation, brd1-m1 maize mutants exhibit severe dwarfism and leaf structure aberrations at the whole leaf and cellular levels.	100193331	GO:0009826
22292043	paragraph	24200	22292043_40	brd1	leaf morphogenesis	IMP	GOA	25408	194	Consistent with the function of brassinosteroids in promoting cell elongation, brd1-m1 maize mutants exhibit severe dwarfism and leaf structure aberrations at the whole leaf and cellular levels.	100193331	GO:0009965
22348040	abstract	85	22348040_1	PMP3 genes	response to water deprivation	NONE	GOA	344	113	In this study, eight ZmPMP3 genes were cloned from maize and responsive to salt, drought, cold and abscisic acid.	3760032	GO:0009414
22348040	abstract	85	22348040_2	PMP3 genes	response to inorganic substance	NONE	GOA	344	113	In this study, eight ZmPMP3 genes were cloned from maize and responsive to salt, drought, cold and abscisic acid.	3760032	GO:0010035
22348040	abstract	85	22348040_3	PMP3 genes	response to abscisic acid stimulus	NONE	GOA	344	113	In this study, eight ZmPMP3 genes were cloned from maize and responsive to salt, drought, cold and abscisic acid.	3760032	GO:0009737
22348040	abstract	85	22348040_4	PMP3s	membrane	NONE	GOA	458	109	The eight ZmPMP3s were membrane proteins and their sequences in trans-membrane regions were highly conserved.	nac1;pmpm2;pmpm3;pmpm4;pmpm5;pmpm6;pmpm7	GO:0016020
22348040	abstract	85	22348040_5	PMP3 group II	response to abscisic acid stimulus	NONE	GOA	643	47	All members of group II were responsive to ABA.	100279015	GO:0009737
22348040	abstract	85	22348040_6	PMP3 genes	regulation of membrane potential	IDA	GOA	691	192	Functional complementation showed that with the exception of ZmPMP3-6, all were capable of maintaining membrane potential, which in turn allows for regulation of intracellular ion homeostasis.	3760032	GO:0042391
22348040	abstract	85	22348040_7	PMP3-1	response to inorganic substance	IEP	GOA	938	99	Lastly, over-expression of ZmPMP3-1 enhanced growth of transgenic Arabidopsis under salt condition.	100135422	GO:0010035
22348040	paragraph	6844	22348040_8	PMP3 genes	response to inorganic substance	IDA	GOA	7423	197	In this study, we systematically investigated functions of eight ZmPMP3 genes. The result showed that these genes could complement the function of the yeast Pmp3p deletion mutant under salt stress.	3760032	GO:0010035
22348040	paragraph	6844	22348040_9	PMP3-1	response to inorganic substance	IDA	GOA	7621	85	Over-expression of ZmPMP3-1 enhanced salt tolerance of transgenic Arabidopsis plants.	100135422	GO:0010035
22348040	paragraph	12321	22348040_10	PMP3 genes	nucleus	IDA	GOA	12489	290	The ZmPMP3s-GFP fusion proteins were transiently expressed in onion epidermal cells and the subcellular localizations of these fusion proteins were visualized by confocal microscopy. As showed in Figure 2, GFP protein was found in the nucleus, cytoplasm, and cell membrane (Figure 2A, S2C).	3760032	GO:0005634
22348040	paragraph	12321	22348040_11	PMP3 genes	cytosol	IDA	GOA	12489	290	The ZmPMP3s-GFP fusion proteins were transiently expressed in onion epidermal cells and the subcellular localizations of these fusion proteins were visualized by confocal microscopy. As showed in Figure 2, GFP protein was found in the nucleus, cytoplasm, and cell membrane (Figure 2A, S2C).	3760032	GO:0005829
22348040	paragraph	12321	22348040_12	PMP3 genes	plasma membrane	IDA	GOA	12489	290	The ZmPMP3s-GFP fusion proteins were transiently expressed in onion epidermal cells and the subcellular localizations of these fusion proteins were visualized by confocal microscopy. As showed in Figure 2, GFP protein was found in the nucleus, cytoplasm, and cell membrane (Figure 2A, S2C).	3760032	GO:0005886
22348040	paragraph	12321	22348040_13	PMP3s	plasma membrane	IDA	GOA	13092	198	In these cells, the fluorescence was still detected in regions corresponding to the distorted plasma membrane (Figure 2B, C, S2A, and S2B), suggesting that the eight proteins were membrane proteins.	nac1;pmpm2;pmpm3;pmpm4;pmpm5;pmpm6;pmpm7	GO:0005886
22348040	paragraph	13652	22348040_14	PMP3-1	response to inorganic substance	IEP	GOA	13750	274	Under salt treatment, ZmPMP3-1 and ZmPMP3-5 were up-regulated in shoot and root; ZmPMP3-6 was only up-regulated in root and ZmPMP3-8 was only up-regulated in shoot; ZmPMP3-4 and ZmPMP3-7 transcripts decreased slightly at 0.5 h or 1 h and then increased significantly at 9 h.	100135422	GO:0010035
22348040	paragraph	13652	22348040_15	PMP3-5	response to inorganic substance	IEP	GOA	13750	274	Under salt treatment, ZmPMP3-1 and ZmPMP3-5 were up-regulated in shoot and root; ZmPMP3-6 was only up-regulated in root and ZmPMP3-8 was only up-regulated in shoot; ZmPMP3-4 and ZmPMP3-7 transcripts decreased slightly at 0.5 h or 1 h and then increased significantly at 9 h.	pmpm5	GO:0010035
22348040	paragraph	13652	22348040_16	PMP3-6	response to inorganic substance	IEP	GOA	13750	274	Under salt treatment, ZmPMP3-1 and ZmPMP3-5 were up-regulated in shoot and root; ZmPMP3-6 was only up-regulated in root and ZmPMP3-8 was only up-regulated in shoot; ZmPMP3-4 and ZmPMP3-7 transcripts decreased slightly at 0.5 h or 1 h and then increased significantly at 9 h.	100279015	GO:0010035
22348040	paragraph	13652	22348040_17	PMP3-8	response to inorganic substance	IEP	GOA	13750	274	Under salt treatment, ZmPMP3-1 and ZmPMP3-5 were up-regulated in shoot and root; ZmPMP3-6 was only up-regulated in root and ZmPMP3-8 was only up-regulated in shoot; ZmPMP3-4 and ZmPMP3-7 transcripts decreased slightly at 0.5 h or 1 h and then increased significantly at 9 h.	3760032	GO:0010035
22348040	paragraph	13652	22348040_18	PMP3-4	response to inorganic substance	IEP	GOA	13750	274	Under salt treatment, ZmPMP3-1 and ZmPMP3-5 were up-regulated in shoot and root; ZmPMP3-6 was only up-regulated in root and ZmPMP3-8 was only up-regulated in shoot; ZmPMP3-4 and ZmPMP3-7 transcripts decreased slightly at 0.5 h or 1 h and then increased significantly at 9 h.	pmpm4	GO:0010035
22348040	paragraph	13652	22348040_19	PMP3-7	response to inorganic substance	IEP	GOA	13750	274	Under salt treatment, ZmPMP3-1 and ZmPMP3-5 were up-regulated in shoot and root; ZmPMP3-6 was only up-regulated in root and ZmPMP3-8 was only up-regulated in shoot; ZmPMP3-4 and ZmPMP3-7 transcripts decreased slightly at 0.5 h or 1 h and then increased significantly at 9 h.	pmpm7	GO:0010035
22348040	paragraph	14715	22348040_20	PMP3-1	response to water deprivation	IEP	GOA	14715	112	Under drought treatment, the transcript levels of ZmPMP3-1, ZmPMP3-2, ZmPMP3-6, ZmPMP3-7 and ZmPMP3-8 increased.	100135422	GO:0009414
22348040	paragraph	14715	22348040_21	PMP3-2	response to water deprivation	IEP	GOA	14715	112	Under drought treatment, the transcript levels of ZmPMP3-1, ZmPMP3-2, ZmPMP3-6, ZmPMP3-7 and ZmPMP3-8 increased.	pmpm2	GO:0009414
22348040	paragraph	14715	22348040_22	PMP3-6	response to water deprivation	IEP	GOA	14715	112	Under drought treatment, the transcript levels of ZmPMP3-1, ZmPMP3-2, ZmPMP3-6, ZmPMP3-7 and ZmPMP3-8 increased.	100279015	GO:0009414
22348040	paragraph	14715	22348040_23	PMP3-7	response to water deprivation	IEP	GOA	14715	112	Under drought treatment, the transcript levels of ZmPMP3-1, ZmPMP3-2, ZmPMP3-6, ZmPMP3-7 and ZmPMP3-8 increased.	pmpm7	GO:0009414
22348040	paragraph	14715	22348040_24	PMP3-8	response to water deprivation	IEP	GOA	14715	324	Under drought treatment, the transcript levels of ZmPMP3-1, ZmPMP3-2, ZmPMP3-6, ZmPMP3-7 and ZmPMP3-8 increased. The ZmPMP3-7 transcript in root accumulated to maximal at 24 h followed by a reduction at 48 h. The transcript levels of ZmPMP3-4 showed a minor peak at 1 h, and the accumulation increased significantly at 24 h.	3760032	GO:0009414
22348040	paragraph	14715	22348040_25	PMP-7	response to water deprivation	IEP	GOA	14715	324	Under drought treatment, the transcript levels of ZmPMP3-1, ZmPMP3-2, ZmPMP3-6, ZmPMP3-7 and ZmPMP3-8 increased. The ZmPMP3-7 transcript in root accumulated to maximal at 24 h followed by a reduction at 48 h. The transcript levels of ZmPMP3-4 showed a minor peak at 1 h, and the accumulation increased significantly at 24 h.	pmpm7	GO:0009414
22348040	paragraph	14715	22348040_26	PMP-4	response to water deprivation	IEP	GOA	14715	324	Under drought treatment, the transcript levels of ZmPMP3-1, ZmPMP3-2, ZmPMP3-6, ZmPMP3-7 and ZmPMP3-8 increased. The ZmPMP3-7 transcript in root accumulated to maximal at 24 h followed by a reduction at 48 h. The transcript levels of ZmPMP3-4 showed a minor peak at 1 h, and the accumulation increased significantly at 24 h.	pmpm4	GO:0009414
22348040	paragraph	14715	22348040_27	PMP3-5	response to water deprivation	IEP	GOA	14715	59	Under drought treatment, the transcript levels of ZmPMP3-1, The ZmPMP3-5 in root was repressed at 5 h followed by an increase with its peak at 24 h.	pmpm5	GO:0009414
22348040	paragraph	14715	22348040_27	PMP3-5	response to water deprivation	IEP	GOA	15040	88	Under drought treatment, the transcript levels of ZmPMP3-1, The ZmPMP3-5 in root was repressed at 5 h followed by an increase with its peak at 24 h.	pmpm5	GO:0009414
22348040	paragraph	15129	22348040_28	PMP3-1	response to cold	IEP	GOA	15183	181	The ZmPMP3-1 and ZmPMP3-2 transcripts in shoot and root were accumulated gradually under cold stress, while ZmPMP3-4 and ZmPMP3-6 were induced rapidly at 0.5 h or 1 h and then fell.	100135422	GO:0009409
22348040	paragraph	15129	22348040_29	PMP3-2	response to cold	IEP	GOA	15183	181	The ZmPMP3-1 and ZmPMP3-2 transcripts in shoot and root were accumulated gradually under cold stress, while ZmPMP3-4 and ZmPMP3-6 were induced rapidly at 0.5 h or 1 h and then fell.	pmpm2	GO:0009409
22348040	paragraph	15129	22348040_30	PMP3-4	response to cold	IEP	GOA	15183	181	The ZmPMP3-1 and ZmPMP3-2 transcripts in shoot and root were accumulated gradually under cold stress, while ZmPMP3-4 and ZmPMP3-6 were induced rapidly at 0.5 h or 1 h and then fell.	pmpm4	GO:0009409
22348040	paragraph	15129	22348040_31	PMP3-6	response to cold	IEP	GOA	15183	181	The ZmPMP3-1 and ZmPMP3-2 transcripts in shoot and root were accumulated gradually under cold stress, while ZmPMP3-4 and ZmPMP3-6 were induced rapidly at 0.5 h or 1 h and then fell.	100279015	GO:0009409
22348040	paragraph	15365	22348040_32	PMP3-5	response to inorganic substance	IEP	GOA	15459	111	Under salt and drought conditions, the stronger inductions of ZmPMP3-5 and ZmPMP3-6 were observed only in root.	pmpm5	GO:0010035
22348040	paragraph	15365	22348040_33	PMP3-6	response to inorganic substance	IEP	GOA	15459	111	Under salt and drought conditions, the stronger inductions of ZmPMP3-5 and ZmPMP3-6 were observed only in root.	100279015	GO:0010035
22348040	paragraph	15365	22348040_34	PMP3-5	response to water deprivation	IEP	GOA	15459	111	Under salt and drought conditions, the stronger inductions of ZmPMP3-5 and ZmPMP3-6 were observed only in root.	pmpm5	GO:0009414
22348040	paragraph	15365	22348040_35	PMP3-6	response to water deprivation	IEP	GOA	15459	111	Under salt and drought conditions, the stronger inductions of ZmPMP3-5 and ZmPMP3-6 were observed only in root.	100279015	GO:0009414
22348040	paragraph	15638	22348040_36	PMP3-2	response to abscisic acid stimulus	NONE	GOA	15638	113	ZmPMP3-2, ZmPMP3-4, ZmPMP3-5 and ZmPMP3-6 were responsive to exogenous ABA treatment but with different patterns.	pmpm2	GO:0009737
22348040	paragraph	15638	22348040_37	PMP3-4	response to abscisic acid stimulus	NONE	GOA	15638	113	ZmPMP3-2, ZmPMP3-4, ZmPMP3-5 and ZmPMP3-6 were responsive to exogenous ABA treatment but with different patterns.	pmpm4	GO:0009737
22348040	paragraph	15638	22348040_38	PMP3-5	response to abscisic acid stimulus	NONE	GOA	15638	113	ZmPMP3-2, ZmPMP3-4, ZmPMP3-5 and ZmPMP3-6 were responsive to exogenous ABA treatment but with different patterns.	pmpm5	GO:0009737
22348040	paragraph	15638	22348040_39	PMP3-6	response to abscisic acid stimulus	NONE	GOA	15638	113	ZmPMP3-2, ZmPMP3-4, ZmPMP3-5 and ZmPMP3-6 were responsive to exogenous ABA treatment but with different patterns.	100279015	GO:0009737
22348040	paragraph	15638	22348040_40	PMP3-2	response to abscisic acid stimulus	IEP	GOA	15752	60	ZmPMP3-2 and ZmPMP3-6 were up-regulated under ABA treatment.	pmpm2	GO:0009737
22348040	paragraph	15638	22348040_41	PMP3-6	response to abscisic acid stimulus	IEP	GOA	15752	60	ZmPMP3-2 and ZmPMP3-6 were up-regulated under ABA treatment.	100279015	GO:0009737
22348040	paragraph	15638	22348040_42	PMP3-2	response to abscisic acid stimulus	IEP	GOA	15813	157	The transcript levels of ZmPMP3-2 and ZmPMP3-6 increased to the maximum level at 5 h and 1 h, respectively, under ABA treatment. ZmPMP3-5 was down-regulated.	pmpm2	GO:0009737
22348040	paragraph	15638	22348040_43	PMP3-6	response to abscisic acid stimulus	IEP	GOA	15813	157	The transcript levels of ZmPMP3-2 and ZmPMP3-6 increased to the maximum level at 5 h and 1 h, respectively, under ABA treatment. ZmPMP3-5 was down-regulated.	100279015	GO:0009737
22348040	paragraph	15638	22348040_44	PMP3-5	response to abscisic acid stimulus	IEP	GOA	15813	157	The transcript levels of ZmPMP3-2 and ZmPMP3-6 increased to the maximum level at 5 h and 1 h, respectively, under ABA treatment. ZmPMP3-5 was down-regulated.	pmpm5	GO:0009737
22348040	paragraph	15638	22348040_45	PMP3-4	response to abscisic acid stimulus	IEP	GOA	15971	163	The transcript level of ZmPMP3-4 was dependent on time-point under ABA treatment since it decreased after 1 h and began to increase to the maximum level after 2 h.	pmpm4	GO:0009737
22348040	paragraph	18709	22348040_46	PMP3s	regulation of membrane potential	IDA	GOA	18709	203	Both 10-fold dilution dot experiment and dose-response curves demonstrated that the expression of the ZmPMP3 genes could suppress the sensitivity of mutant strains to the Na+ and hygromycin B (Figure 5). These results suggested that the ZmPMP3s abolished the hyperpolarization of cell membrane resulting from PMP3 deletion and consequently maintained intracellular ion homeostasis.	nac1;pmpm2;pmpm3;pmpm4;pmpm5;pmpm6;pmpm7	GO:0042391
22348040	paragraph	18709	22348040_46	PMP3s	regulation of membrane potential	IDA	GOA	19439	177	Both 10-fold dilution dot experiment and dose-response curves demonstrated that the expression of the ZmPMP3 genes could suppress the sensitivity of mutant strains to the Na+ and hygromycin B (Figure 5). These results suggested that the ZmPMP3s abolished the hyperpolarization of cell membrane resulting from PMP3 deletion and consequently maintained intracellular ion homeostasis.	nac1;pmpm2;pmpm3;pmpm4;pmpm5;pmpm6;pmpm7	GO:0042391
22348040	paragraph	18709	22348040_47	PMP3s	ion homeostasis	IDA	GOA	18709	203	Both 10-fold dilution dot experiment and dose-response curves demonstrated that the expression of the ZmPMP3 genes could suppress the sensitivity of mutant strains to the Na+ and hygromycin B (Figure 5). These results suggested that the ZmPMP3s abolished the hyperpolarization of cell membrane resulting from PMP3 deletion and consequently maintained intracellular ion homeostasis.	nac1;pmpm2;pmpm3;pmpm4;pmpm5;pmpm6;pmpm7	GO:0050801
22348040	paragraph	18709	22348040_47	PMP3s	ion homeostasis	IDA	GOA	19439	177	Both 10-fold dilution dot experiment and dose-response curves demonstrated that the expression of the ZmPMP3 genes could suppress the sensitivity of mutant strains to the Na+ and hygromycin B (Figure 5). These results suggested that the ZmPMP3s abolished the hyperpolarization of cell membrane resulting from PMP3 deletion and consequently maintained intracellular ion homeostasis.	nac1;pmpm2;pmpm3;pmpm4;pmpm5;pmpm6;pmpm7	GO:0050801
22348040	paragraph	20245	22348040_48	PMP3 genes	response to inorganic substance	IDA	GOA	20819	149	Thus, under either high or low Ca2+ conditions, the expression of the ZmPMP3 genes decreased the sensitivity of mutant trains YR93-31 to salt stress.	3760032	GO:0010035
22348040	paragraph	20245	22348040_49	PMP3 genes	response to inorganic substance	IDA	GOA	20969	202	These results suggested that although over-expression of the ZmPMP3 genes in yeast enhanced the growth of yeast deletion mutant under salt stress, this process was not dependent on the presence of Ca2+.	3760032	GO:0010035
22348040	paragraph	21236	22348040_50	PMP3-1	response to inorganic substance	IDA	GOA	21451	112	The full-length ORF of ZmPMP3-1 controlled by CaMV35S promoter was transferred into Columbia-0 type Arabidopsis.  As shown in Figure 6A, B and C, under 150 mM NaCl treatment, 3%~29.4% of the transgenic plants had two cotyledons at the third day after sowing, while the WT plants had no cotyledons. 	100135422	GO:0010035
22348040	paragraph	21236	22348040_50	PMP3-1	response to inorganic substance	IDA	GOA	22391	185	The full-length ORF of ZmPMP3-1 controlled by CaMV35S promoter was transferred into Columbia-0 type Arabidopsis.  As shown in Figure 6A, B and C, under 150 mM NaCl treatment, 3%~29.4% of the transgenic plants had two cotyledons at the third day after sowing, while the WT plants had no cotyledons. 	100135422	GO:0010035
22348040	paragraph	23900	22348040_51	PMP3-1	response to inorganic substance	IMP	GOA	24507	176	These results clearly revealed that overexpression of ZmPMP3-1 improved salt tolerance of transgenic Arabidopsis plants and eliminated growth retardation caused by salt stress.	100135422	GO:0010035
22348040	paragraph	25991	22348040_52	PMP3-1	response to inorganic substance	IMP	GOA	26522	126	This result indicated that overexpression of ZmPMP3-1 conferred salt tolerance to the transgenic plants at reproductive stage.	100135422	GO:0010035
22348040	title_2	27521	22348040_53	PMP3-1	response to inorganic substance	IMP	GOA	27521	76	Photosynthetic rate and CMS of ZmPMP3-1 overexpressed transgenic Arabidopsis	100135422	GO:0010035
22348040	paragraph	27598	22348040_53	PMP3-1	response to inorganic substance	IMP	GOA	28204	197	he results showed that the Fv/Fm values of the transgenic plants were significantly higher than the WT, indicating that the chlorophyll of the WT was damaged more easily by salt stress (Figure 10A)	100135422	GO:0010035
22348040	paragraph	29682	22348040_54	mPMP3-1	positive regulation of transcription, DNA-dependent	IEP	GOA	30503	157	The up-regulation of these genes in the transgenic plants suggested that over-expressing ZmPMP3-1 affected the expression of the ion transport-related genes.	100135422	GO:0045893
