pmid	title	Gene	gene_eid	start_offset	end_offset	abstract
21911368	A conserved lysine residue of plant Whirly proteins is necessary for higher order protein assembly and protection against DNA damage.	WHY2	102577630	864	868	All organisms have evolved specialized DNA repair mechanisms in order to protect their genome against detrimental lesions such as DNA double-strand breaks. In plant organelles, these damages are repaired either through recombination or through a microhomology-mediated break-induced replication pathway. Whirly proteins are modulators of this second pathway in both chloroplasts and mitochondria. In this precise pathway, tetrameric Whirly proteins are believed to bind single-stranded DNA and prevent spurious annealing of resected DNA molecules with other regions in the genome. In this study, we add a new layer of complexity to this model by showing through atomic force microscopy that tetramers of the potato Whirly protein WHY2 further assemble into hexamers of tetramers, or 24-mers, upon binding long DNA molecules. This process depends on tetramer-tetramer interactions mediated by K67, a highly conserved residue among plant Whirly proteins. Mutation of this residue abolishes the formation of 24-mers without affecting the protein structure or the binding to short DNA molecules. Importantly, we show that an Arabidopsis Whirly protein mutated for this lysine is unable to rescue the sensitivity of a Whirly-less mutant plant to a DNA double-strand break inducing agent.
21987638	The Protein Phosphatase 2A regulatory subunit Twins stabilizes Plk4 to induce centriole amplification.	Plk4	10733	63	67	Centriole duplication is a tightly regulated process that must occur only once per cell cycle; otherwise, supernumerary centrioles can induce aneuploidy and tumorigenesis. Plk4 (Polo-like kinase 4) activity initiates centriole duplication and is regulated by ubiquitin-mediated proteolysis. Throughout interphase, Plk4 autophosphorylation triggers its degradation, thus preventing centriole amplification. However, Plk4 activity is required during mitosis for proper centriole duplication, but the mechanism stabilizing mitotic Plk4 is unknown. In this paper, we show that PP2A (Protein Phosphatase 2A(Twins)) counteracts Plk4 autophosphorylation, thus stabilizing Plk4 and promoting centriole duplication. Like Plk4, the protein level of PP2A's regulatory subunit, Twins (Tws), peaks during mitosis and is required for centriole duplication. However, untimely Tws expression stabilizes Plk4 inappropriately, inducing centriole amplification. Paradoxically, expression of tumor-promoting simian virus 40 small tumor antigen (ST), a reported PP2A inhibitor, promotes centrosome amplification by an unknown mechanism. We demonstrate that ST actually mimics Tws function in stabilizing Plk4 and inducing centriole amplification.
21987638	The Protein Phosphatase 2A regulatory subunit Twins stabilizes Plk4 to induce centriole amplification.	Plk4	10733	275	279	Centriole duplication is a tightly regulated process that must occur only once per cell cycle; otherwise, supernumerary centrioles can induce aneuploidy and tumorigenesis. Plk4 (Polo-like kinase 4) activity initiates centriole duplication and is regulated by ubiquitin-mediated proteolysis. Throughout interphase, Plk4 autophosphorylation triggers its degradation, thus preventing centriole amplification. However, Plk4 activity is required during mitosis for proper centriole duplication, but the mechanism stabilizing mitotic Plk4 is unknown. In this paper, we show that PP2A (Protein Phosphatase 2A(Twins)) counteracts Plk4 autophosphorylation, thus stabilizing Plk4 and promoting centriole duplication. Like Plk4, the protein level of PP2A's regulatory subunit, Twins (Tws), peaks during mitosis and is required for centriole duplication. However, untimely Tws expression stabilizes Plk4 inappropriately, inducing centriole amplification. Paradoxically, expression of tumor-promoting simian virus 40 small tumor antigen (ST), a reported PP2A inhibitor, promotes centrosome amplification by an unknown mechanism. We demonstrate that ST actually mimics Tws function in stabilizing Plk4 and inducing centriole amplification.
21987638	The Protein Phosphatase 2A regulatory subunit Twins stabilizes Plk4 to induce centriole amplification.	Polo-like kinase 4	10733	281	299	Centriole duplication is a tightly regulated process that must occur only once per cell cycle; otherwise, supernumerary centrioles can induce aneuploidy and tumorigenesis. Plk4 (Polo-like kinase 4) activity initiates centriole duplication and is regulated by ubiquitin-mediated proteolysis. Throughout interphase, Plk4 autophosphorylation triggers its degradation, thus preventing centriole amplification. However, Plk4 activity is required during mitosis for proper centriole duplication, but the mechanism stabilizing mitotic Plk4 is unknown. In this paper, we show that PP2A (Protein Phosphatase 2A(Twins)) counteracts Plk4 autophosphorylation, thus stabilizing Plk4 and promoting centriole duplication. Like Plk4, the protein level of PP2A's regulatory subunit, Twins (Tws), peaks during mitosis and is required for centriole duplication. However, untimely Tws expression stabilizes Plk4 inappropriately, inducing centriole amplification. Paradoxically, expression of tumor-promoting simian virus 40 small tumor antigen (ST), a reported PP2A inhibitor, promotes centrosome amplification by an unknown mechanism. We demonstrate that ST actually mimics Tws function in stabilizing Plk4 and inducing centriole amplification.
21987638	The Protein Phosphatase 2A regulatory subunit Twins stabilizes Plk4 to induce centriole amplification.	Plk4	10733	417	421	Centriole duplication is a tightly regulated process that must occur only once per cell cycle; otherwise, supernumerary centrioles can induce aneuploidy and tumorigenesis. Plk4 (Polo-like kinase 4) activity initiates centriole duplication and is regulated by ubiquitin-mediated proteolysis. Throughout interphase, Plk4 autophosphorylation triggers its degradation, thus preventing centriole amplification. However, Plk4 activity is required during mitosis for proper centriole duplication, but the mechanism stabilizing mitotic Plk4 is unknown. In this paper, we show that PP2A (Protein Phosphatase 2A(Twins)) counteracts Plk4 autophosphorylation, thus stabilizing Plk4 and promoting centriole duplication. Like Plk4, the protein level of PP2A's regulatory subunit, Twins (Tws), peaks during mitosis and is required for centriole duplication. However, untimely Tws expression stabilizes Plk4 inappropriately, inducing centriole amplification. Paradoxically, expression of tumor-promoting simian virus 40 small tumor antigen (ST), a reported PP2A inhibitor, promotes centrosome amplification by an unknown mechanism. We demonstrate that ST actually mimics Tws function in stabilizing Plk4 and inducing centriole amplification.
21987638	The Protein Phosphatase 2A regulatory subunit Twins stabilizes Plk4 to induce centriole amplification.	Plk4	10733	518	522	Centriole duplication is a tightly regulated process that must occur only once per cell cycle; otherwise, supernumerary centrioles can induce aneuploidy and tumorigenesis. Plk4 (Polo-like kinase 4) activity initiates centriole duplication and is regulated by ubiquitin-mediated proteolysis. Throughout interphase, Plk4 autophosphorylation triggers its degradation, thus preventing centriole amplification. However, Plk4 activity is required during mitosis for proper centriole duplication, but the mechanism stabilizing mitotic Plk4 is unknown. In this paper, we show that PP2A (Protein Phosphatase 2A(Twins)) counteracts Plk4 autophosphorylation, thus stabilizing Plk4 and promoting centriole duplication. Like Plk4, the protein level of PP2A's regulatory subunit, Twins (Tws), peaks during mitosis and is required for centriole duplication. However, untimely Tws expression stabilizes Plk4 inappropriately, inducing centriole amplification. Paradoxically, expression of tumor-promoting simian virus 40 small tumor antigen (ST), a reported PP2A inhibitor, promotes centrosome amplification by an unknown mechanism. We demonstrate that ST actually mimics Tws function in stabilizing Plk4 and inducing centriole amplification.
21987638	The Protein Phosphatase 2A regulatory subunit Twins stabilizes Plk4 to induce centriole amplification.	Plk4	10733	631	635	Centriole duplication is a tightly regulated process that must occur only once per cell cycle; otherwise, supernumerary centrioles can induce aneuploidy and tumorigenesis. Plk4 (Polo-like kinase 4) activity initiates centriole duplication and is regulated by ubiquitin-mediated proteolysis. Throughout interphase, Plk4 autophosphorylation triggers its degradation, thus preventing centriole amplification. However, Plk4 activity is required during mitosis for proper centriole duplication, but the mechanism stabilizing mitotic Plk4 is unknown. In this paper, we show that PP2A (Protein Phosphatase 2A(Twins)) counteracts Plk4 autophosphorylation, thus stabilizing Plk4 and promoting centriole duplication. Like Plk4, the protein level of PP2A's regulatory subunit, Twins (Tws), peaks during mitosis and is required for centriole duplication. However, untimely Tws expression stabilizes Plk4 inappropriately, inducing centriole amplification. Paradoxically, expression of tumor-promoting simian virus 40 small tumor antigen (ST), a reported PP2A inhibitor, promotes centrosome amplification by an unknown mechanism. We demonstrate that ST actually mimics Tws function in stabilizing Plk4 and inducing centriole amplification.
21987638	The Protein Phosphatase 2A regulatory subunit Twins stabilizes Plk4 to induce centriole amplification.	PP2A	5524	676	680	Centriole duplication is a tightly regulated process that must occur only once per cell cycle; otherwise, supernumerary centrioles can induce aneuploidy and tumorigenesis. Plk4 (Polo-like kinase 4) activity initiates centriole duplication and is regulated by ubiquitin-mediated proteolysis. Throughout interphase, Plk4 autophosphorylation triggers its degradation, thus preventing centriole amplification. However, Plk4 activity is required during mitosis for proper centriole duplication, but the mechanism stabilizing mitotic Plk4 is unknown. In this paper, we show that PP2A (Protein Phosphatase 2A(Twins)) counteracts Plk4 autophosphorylation, thus stabilizing Plk4 and promoting centriole duplication. Like Plk4, the protein level of PP2A's regulatory subunit, Twins (Tws), peaks during mitosis and is required for centriole duplication. However, untimely Tws expression stabilizes Plk4 inappropriately, inducing centriole amplification. Paradoxically, expression of tumor-promoting simian virus 40 small tumor antigen (ST), a reported PP2A inhibitor, promotes centrosome amplification by an unknown mechanism. We demonstrate that ST actually mimics Tws function in stabilizing Plk4 and inducing centriole amplification.
21987638	The Protein Phosphatase 2A regulatory subunit Twins stabilizes Plk4 to induce centriole amplification.	Plk4	10733	725	729	Centriole duplication is a tightly regulated process that must occur only once per cell cycle; otherwise, supernumerary centrioles can induce aneuploidy and tumorigenesis. Plk4 (Polo-like kinase 4) activity initiates centriole duplication and is regulated by ubiquitin-mediated proteolysis. Throughout interphase, Plk4 autophosphorylation triggers its degradation, thus preventing centriole amplification. However, Plk4 activity is required during mitosis for proper centriole duplication, but the mechanism stabilizing mitotic Plk4 is unknown. In this paper, we show that PP2A (Protein Phosphatase 2A(Twins)) counteracts Plk4 autophosphorylation, thus stabilizing Plk4 and promoting centriole duplication. Like Plk4, the protein level of PP2A's regulatory subunit, Twins (Tws), peaks during mitosis and is required for centriole duplication. However, untimely Tws expression stabilizes Plk4 inappropriately, inducing centriole amplification. Paradoxically, expression of tumor-promoting simian virus 40 small tumor antigen (ST), a reported PP2A inhibitor, promotes centrosome amplification by an unknown mechanism. We demonstrate that ST actually mimics Tws function in stabilizing Plk4 and inducing centriole amplification.
21987638	The Protein Phosphatase 2A regulatory subunit Twins stabilizes Plk4 to induce centriole amplification.	Plk4	10733	768	772	Centriole duplication is a tightly regulated process that must occur only once per cell cycle; otherwise, supernumerary centrioles can induce aneuploidy and tumorigenesis. Plk4 (Polo-like kinase 4) activity initiates centriole duplication and is regulated by ubiquitin-mediated proteolysis. Throughout interphase, Plk4 autophosphorylation triggers its degradation, thus preventing centriole amplification. However, Plk4 activity is required during mitosis for proper centriole duplication, but the mechanism stabilizing mitotic Plk4 is unknown. In this paper, we show that PP2A (Protein Phosphatase 2A(Twins)) counteracts Plk4 autophosphorylation, thus stabilizing Plk4 and promoting centriole duplication. Like Plk4, the protein level of PP2A's regulatory subunit, Twins (Tws), peaks during mitosis and is required for centriole duplication. However, untimely Tws expression stabilizes Plk4 inappropriately, inducing centriole amplification. Paradoxically, expression of tumor-promoting simian virus 40 small tumor antigen (ST), a reported PP2A inhibitor, promotes centrosome amplification by an unknown mechanism. We demonstrate that ST actually mimics Tws function in stabilizing Plk4 and inducing centriole amplification.
21987638	The Protein Phosphatase 2A regulatory subunit Twins stabilizes Plk4 to induce centriole amplification.	Plk4	10733	815	819	Centriole duplication is a tightly regulated process that must occur only once per cell cycle; otherwise, supernumerary centrioles can induce aneuploidy and tumorigenesis. Plk4 (Polo-like kinase 4) activity initiates centriole duplication and is regulated by ubiquitin-mediated proteolysis. Throughout interphase, Plk4 autophosphorylation triggers its degradation, thus preventing centriole amplification. However, Plk4 activity is required during mitosis for proper centriole duplication, but the mechanism stabilizing mitotic Plk4 is unknown. In this paper, we show that PP2A (Protein Phosphatase 2A(Twins)) counteracts Plk4 autophosphorylation, thus stabilizing Plk4 and promoting centriole duplication. Like Plk4, the protein level of PP2A's regulatory subunit, Twins (Tws), peaks during mitosis and is required for centriole duplication. However, untimely Tws expression stabilizes Plk4 inappropriately, inducing centriole amplification. Paradoxically, expression of tumor-promoting simian virus 40 small tumor antigen (ST), a reported PP2A inhibitor, promotes centrosome amplification by an unknown mechanism. We demonstrate that ST actually mimics Tws function in stabilizing Plk4 and inducing centriole amplification.
21987638	The Protein Phosphatase 2A regulatory subunit Twins stabilizes Plk4 to induce centriole amplification.	PP2A	5524	842	846	Centriole duplication is a tightly regulated process that must occur only once per cell cycle; otherwise, supernumerary centrioles can induce aneuploidy and tumorigenesis. Plk4 (Polo-like kinase 4) activity initiates centriole duplication and is regulated by ubiquitin-mediated proteolysis. Throughout interphase, Plk4 autophosphorylation triggers its degradation, thus preventing centriole amplification. However, Plk4 activity is required during mitosis for proper centriole duplication, but the mechanism stabilizing mitotic Plk4 is unknown. In this paper, we show that PP2A (Protein Phosphatase 2A(Twins)) counteracts Plk4 autophosphorylation, thus stabilizing Plk4 and promoting centriole duplication. Like Plk4, the protein level of PP2A's regulatory subunit, Twins (Tws), peaks during mitosis and is required for centriole duplication. However, untimely Tws expression stabilizes Plk4 inappropriately, inducing centriole amplification. Paradoxically, expression of tumor-promoting simian virus 40 small tumor antigen (ST), a reported PP2A inhibitor, promotes centrosome amplification by an unknown mechanism. We demonstrate that ST actually mimics Tws function in stabilizing Plk4 and inducing centriole amplification.
21987638	The Protein Phosphatase 2A regulatory subunit Twins stabilizes Plk4 to induce centriole amplification.	Plk4	10733	990	994	Centriole duplication is a tightly regulated process that must occur only once per cell cycle; otherwise, supernumerary centrioles can induce aneuploidy and tumorigenesis. Plk4 (Polo-like kinase 4) activity initiates centriole duplication and is regulated by ubiquitin-mediated proteolysis. Throughout interphase, Plk4 autophosphorylation triggers its degradation, thus preventing centriole amplification. However, Plk4 activity is required during mitosis for proper centriole duplication, but the mechanism stabilizing mitotic Plk4 is unknown. In this paper, we show that PP2A (Protein Phosphatase 2A(Twins)) counteracts Plk4 autophosphorylation, thus stabilizing Plk4 and promoting centriole duplication. Like Plk4, the protein level of PP2A's regulatory subunit, Twins (Tws), peaks during mitosis and is required for centriole duplication. However, untimely Tws expression stabilizes Plk4 inappropriately, inducing centriole amplification. Paradoxically, expression of tumor-promoting simian virus 40 small tumor antigen (ST), a reported PP2A inhibitor, promotes centrosome amplification by an unknown mechanism. We demonstrate that ST actually mimics Tws function in stabilizing Plk4 and inducing centriole amplification.
21987638	The Protein Phosphatase 2A regulatory subunit Twins stabilizes Plk4 to induce centriole amplification.	PP2A	5524	1144	1148	Centriole duplication is a tightly regulated process that must occur only once per cell cycle; otherwise, supernumerary centrioles can induce aneuploidy and tumorigenesis. Plk4 (Polo-like kinase 4) activity initiates centriole duplication and is regulated by ubiquitin-mediated proteolysis. Throughout interphase, Plk4 autophosphorylation triggers its degradation, thus preventing centriole amplification. However, Plk4 activity is required during mitosis for proper centriole duplication, but the mechanism stabilizing mitotic Plk4 is unknown. In this paper, we show that PP2A (Protein Phosphatase 2A(Twins)) counteracts Plk4 autophosphorylation, thus stabilizing Plk4 and promoting centriole duplication. Like Plk4, the protein level of PP2A's regulatory subunit, Twins (Tws), peaks during mitosis and is required for centriole duplication. However, untimely Tws expression stabilizes Plk4 inappropriately, inducing centriole amplification. Paradoxically, expression of tumor-promoting simian virus 40 small tumor antigen (ST), a reported PP2A inhibitor, promotes centrosome amplification by an unknown mechanism. We demonstrate that ST actually mimics Tws function in stabilizing Plk4 and inducing centriole amplification.
21987638	The Protein Phosphatase 2A regulatory subunit Twins stabilizes Plk4 to induce centriole amplification.	Plk4	10733	1286	1290	Centriole duplication is a tightly regulated process that must occur only once per cell cycle; otherwise, supernumerary centrioles can induce aneuploidy and tumorigenesis. Plk4 (Polo-like kinase 4) activity initiates centriole duplication and is regulated by ubiquitin-mediated proteolysis. Throughout interphase, Plk4 autophosphorylation triggers its degradation, thus preventing centriole amplification. However, Plk4 activity is required during mitosis for proper centriole duplication, but the mechanism stabilizing mitotic Plk4 is unknown. In this paper, we show that PP2A (Protein Phosphatase 2A(Twins)) counteracts Plk4 autophosphorylation, thus stabilizing Plk4 and promoting centriole duplication. Like Plk4, the protein level of PP2A's regulatory subunit, Twins (Tws), peaks during mitosis and is required for centriole duplication. However, untimely Tws expression stabilizes Plk4 inappropriately, inducing centriole amplification. Paradoxically, expression of tumor-promoting simian virus 40 small tumor antigen (ST), a reported PP2A inhibitor, promotes centrosome amplification by an unknown mechanism. We demonstrate that ST actually mimics Tws function in stabilizing Plk4 and inducing centriole amplification.
22016430	Expression of the maize ZmGF14-6 gene in rice confers tolerance to drought stress while enhancing susceptibility to pathogen infection.	ZmGF14-6	542291	24	32	14-3-3 proteins are found in all eukaryotes where they act as regulators of diverse signalling pathways associated with a wide range of biological processes. In this study the functional characterization of the ZmGF14-6 gene encoding a maize 14-3-3 protein is reported. Gene expression analyses indicated that ZmGF14-6 is up-regulated by fungal infection and salt treatment in maize plants, whereas its expression is down-regulated by drought stress. It is reported that rice plants constitutively expressing ZmGF14-6 displayed enhanced tolerance to drought stress which was accompanied by a stronger induction of drought-associated rice genes. However, rice plants expressing ZmGF14-6 either in a constitutive or under a pathogen-inducible regime showed a higher susceptibility to infection by the fungal pathogens Fusarium verticillioides and Magnaporthe oryzae. Under infection conditions, a lower intensity in the expression of defence-related genes occurred in ZmGF14-6 rice plants. These findings support that ZmGF14-6 positively regulates drought tolerance in transgenic rice while negatively modulating the plant defence response to pathogen infection. Transient expression assays of fluorescently labelled ZmGF14-6 protein in onion epidermal cells revealed a widespread distribution of ZmGF14-6 in the cytoplasm and nucleus. Additionally, colocalization experiments of fluorescently labelled ZmGF14-6 with organelle markers, in combination with cell labelling with the endocytic tracer FM4-64, revealed a subcellular localization of ZmGF14-6 in the early endosomes. Taken together, these results improve our understanding of the role of ZmGF14-6 in stress signalling pathways, while indicating that ZmGF14-6 inversely regulates the plant response to biotic and abiotic stresses.
22016430	Expression of the maize ZmGF14-6 gene in rice confers tolerance to drought stress while enhancing susceptibility to pathogen infection.	ZmGF14-6	542291	446	454	14-3-3 proteins are found in all eukaryotes where they act as regulators of diverse signalling pathways associated with a wide range of biological processes. In this study the functional characterization of the ZmGF14-6 gene encoding a maize 14-3-3 protein is reported. Gene expression analyses indicated that ZmGF14-6 is up-regulated by fungal infection and salt treatment in maize plants, whereas its expression is down-regulated by drought stress. It is reported that rice plants constitutively expressing ZmGF14-6 displayed enhanced tolerance to drought stress which was accompanied by a stronger induction of drought-associated rice genes. However, rice plants expressing ZmGF14-6 either in a constitutive or under a pathogen-inducible regime showed a higher susceptibility to infection by the fungal pathogens Fusarium verticillioides and Magnaporthe oryzae. Under infection conditions, a lower intensity in the expression of defence-related genes occurred in ZmGF14-6 rice plants. These findings support that ZmGF14-6 positively regulates drought tolerance in transgenic rice while negatively modulating the plant defence response to pathogen infection. Transient expression assays of fluorescently labelled ZmGF14-6 protein in onion epidermal cells revealed a widespread distribution of ZmGF14-6 in the cytoplasm and nucleus. Additionally, colocalization experiments of fluorescently labelled ZmGF14-6 with organelle markers, in combination with cell labelling with the endocytic tracer FM4-64, revealed a subcellular localization of ZmGF14-6 in the early endosomes. Taken together, these results improve our understanding of the role of ZmGF14-6 in stress signalling pathways, while indicating that ZmGF14-6 inversely regulates the plant response to biotic and abiotic stresses.
22016430	Expression of the maize ZmGF14-6 gene in rice confers tolerance to drought stress while enhancing susceptibility to pathogen infection.	ZmGF14-6	542291	645	653	14-3-3 proteins are found in all eukaryotes where they act as regulators of diverse signalling pathways associated with a wide range of biological processes. In this study the functional characterization of the ZmGF14-6 gene encoding a maize 14-3-3 protein is reported. Gene expression analyses indicated that ZmGF14-6 is up-regulated by fungal infection and salt treatment in maize plants, whereas its expression is down-regulated by drought stress. It is reported that rice plants constitutively expressing ZmGF14-6 displayed enhanced tolerance to drought stress which was accompanied by a stronger induction of drought-associated rice genes. However, rice plants expressing ZmGF14-6 either in a constitutive or under a pathogen-inducible regime showed a higher susceptibility to infection by the fungal pathogens Fusarium verticillioides and Magnaporthe oryzae. Under infection conditions, a lower intensity in the expression of defence-related genes occurred in ZmGF14-6 rice plants. These findings support that ZmGF14-6 positively regulates drought tolerance in transgenic rice while negatively modulating the plant defence response to pathogen infection. Transient expression assays of fluorescently labelled ZmGF14-6 protein in onion epidermal cells revealed a widespread distribution of ZmGF14-6 in the cytoplasm and nucleus. Additionally, colocalization experiments of fluorescently labelled ZmGF14-6 with organelle markers, in combination with cell labelling with the endocytic tracer FM4-64, revealed a subcellular localization of ZmGF14-6 in the early endosomes. Taken together, these results improve our understanding of the role of ZmGF14-6 in stress signalling pathways, while indicating that ZmGF14-6 inversely regulates the plant response to biotic and abiotic stresses.
22016430	Expression of the maize ZmGF14-6 gene in rice confers tolerance to drought stress while enhancing susceptibility to pathogen infection.	ZmGF14-6	542291	813	821	14-3-3 proteins are found in all eukaryotes where they act as regulators of diverse signalling pathways associated with a wide range of biological processes. In this study the functional characterization of the ZmGF14-6 gene encoding a maize 14-3-3 protein is reported. Gene expression analyses indicated that ZmGF14-6 is up-regulated by fungal infection and salt treatment in maize plants, whereas its expression is down-regulated by drought stress. It is reported that rice plants constitutively expressing ZmGF14-6 displayed enhanced tolerance to drought stress which was accompanied by a stronger induction of drought-associated rice genes. However, rice plants expressing ZmGF14-6 either in a constitutive or under a pathogen-inducible regime showed a higher susceptibility to infection by the fungal pathogens Fusarium verticillioides and Magnaporthe oryzae. Under infection conditions, a lower intensity in the expression of defence-related genes occurred in ZmGF14-6 rice plants. These findings support that ZmGF14-6 positively regulates drought tolerance in transgenic rice while negatively modulating the plant defence response to pathogen infection. Transient expression assays of fluorescently labelled ZmGF14-6 protein in onion epidermal cells revealed a widespread distribution of ZmGF14-6 in the cytoplasm and nucleus. Additionally, colocalization experiments of fluorescently labelled ZmGF14-6 with organelle markers, in combination with cell labelling with the endocytic tracer FM4-64, revealed a subcellular localization of ZmGF14-6 in the early endosomes. Taken together, these results improve our understanding of the role of ZmGF14-6 in stress signalling pathways, while indicating that ZmGF14-6 inversely regulates the plant response to biotic and abiotic stresses.
22016430	Expression of the maize ZmGF14-6 gene in rice confers tolerance to drought stress while enhancing susceptibility to pathogen infection.	ZmGF14-6	542291	1102	1110	14-3-3 proteins are found in all eukaryotes where they act as regulators of diverse signalling pathways associated with a wide range of biological processes. In this study the functional characterization of the ZmGF14-6 gene encoding a maize 14-3-3 protein is reported. Gene expression analyses indicated that ZmGF14-6 is up-regulated by fungal infection and salt treatment in maize plants, whereas its expression is down-regulated by drought stress. It is reported that rice plants constitutively expressing ZmGF14-6 displayed enhanced tolerance to drought stress which was accompanied by a stronger induction of drought-associated rice genes. However, rice plants expressing ZmGF14-6 either in a constitutive or under a pathogen-inducible regime showed a higher susceptibility to infection by the fungal pathogens Fusarium verticillioides and Magnaporthe oryzae. Under infection conditions, a lower intensity in the expression of defence-related genes occurred in ZmGF14-6 rice plants. These findings support that ZmGF14-6 positively regulates drought tolerance in transgenic rice while negatively modulating the plant defence response to pathogen infection. Transient expression assays of fluorescently labelled ZmGF14-6 protein in onion epidermal cells revealed a widespread distribution of ZmGF14-6 in the cytoplasm and nucleus. Additionally, colocalization experiments of fluorescently labelled ZmGF14-6 with organelle markers, in combination with cell labelling with the endocytic tracer FM4-64, revealed a subcellular localization of ZmGF14-6 in the early endosomes. Taken together, these results improve our understanding of the role of ZmGF14-6 in stress signalling pathways, while indicating that ZmGF14-6 inversely regulates the plant response to biotic and abiotic stresses.
22016430	Expression of the maize ZmGF14-6 gene in rice confers tolerance to drought stress while enhancing susceptibility to pathogen infection.	ZmGF14-6	542291	1152	1160	14-3-3 proteins are found in all eukaryotes where they act as regulators of diverse signalling pathways associated with a wide range of biological processes. In this study the functional characterization of the ZmGF14-6 gene encoding a maize 14-3-3 protein is reported. Gene expression analyses indicated that ZmGF14-6 is up-regulated by fungal infection and salt treatment in maize plants, whereas its expression is down-regulated by drought stress. It is reported that rice plants constitutively expressing ZmGF14-6 displayed enhanced tolerance to drought stress which was accompanied by a stronger induction of drought-associated rice genes. However, rice plants expressing ZmGF14-6 either in a constitutive or under a pathogen-inducible regime showed a higher susceptibility to infection by the fungal pathogens Fusarium verticillioides and Magnaporthe oryzae. Under infection conditions, a lower intensity in the expression of defence-related genes occurred in ZmGF14-6 rice plants. These findings support that ZmGF14-6 positively regulates drought tolerance in transgenic rice while negatively modulating the plant defence response to pathogen infection. Transient expression assays of fluorescently labelled ZmGF14-6 protein in onion epidermal cells revealed a widespread distribution of ZmGF14-6 in the cytoplasm and nucleus. Additionally, colocalization experiments of fluorescently labelled ZmGF14-6 with organelle markers, in combination with cell labelling with the endocytic tracer FM4-64, revealed a subcellular localization of ZmGF14-6 in the early endosomes. Taken together, these results improve our understanding of the role of ZmGF14-6 in stress signalling pathways, while indicating that ZmGF14-6 inversely regulates the plant response to biotic and abiotic stresses.
22016430	Expression of the maize ZmGF14-6 gene in rice confers tolerance to drought stress while enhancing susceptibility to pathogen infection.	ZmGF14-6	542291	1351	1359	14-3-3 proteins are found in all eukaryotes where they act as regulators of diverse signalling pathways associated with a wide range of biological processes. In this study the functional characterization of the ZmGF14-6 gene encoding a maize 14-3-3 protein is reported. Gene expression analyses indicated that ZmGF14-6 is up-regulated by fungal infection and salt treatment in maize plants, whereas its expression is down-regulated by drought stress. It is reported that rice plants constitutively expressing ZmGF14-6 displayed enhanced tolerance to drought stress which was accompanied by a stronger induction of drought-associated rice genes. However, rice plants expressing ZmGF14-6 either in a constitutive or under a pathogen-inducible regime showed a higher susceptibility to infection by the fungal pathogens Fusarium verticillioides and Magnaporthe oryzae. Under infection conditions, a lower intensity in the expression of defence-related genes occurred in ZmGF14-6 rice plants. These findings support that ZmGF14-6 positively regulates drought tolerance in transgenic rice while negatively modulating the plant defence response to pathogen infection. Transient expression assays of fluorescently labelled ZmGF14-6 protein in onion epidermal cells revealed a widespread distribution of ZmGF14-6 in the cytoplasm and nucleus. Additionally, colocalization experiments of fluorescently labelled ZmGF14-6 with organelle markers, in combination with cell labelling with the endocytic tracer FM4-64, revealed a subcellular localization of ZmGF14-6 in the early endosomes. Taken together, these results improve our understanding of the role of ZmGF14-6 in stress signalling pathways, while indicating that ZmGF14-6 inversely regulates the plant response to biotic and abiotic stresses.
22016430	Expression of the maize ZmGF14-6 gene in rice confers tolerance to drought stress while enhancing susceptibility to pathogen infection.	ZmGF14-6	542291	1431	1439	14-3-3 proteins are found in all eukaryotes where they act as regulators of diverse signalling pathways associated with a wide range of biological processes. In this study the functional characterization of the ZmGF14-6 gene encoding a maize 14-3-3 protein is reported. Gene expression analyses indicated that ZmGF14-6 is up-regulated by fungal infection and salt treatment in maize plants, whereas its expression is down-regulated by drought stress. It is reported that rice plants constitutively expressing ZmGF14-6 displayed enhanced tolerance to drought stress which was accompanied by a stronger induction of drought-associated rice genes. However, rice plants expressing ZmGF14-6 either in a constitutive or under a pathogen-inducible regime showed a higher susceptibility to infection by the fungal pathogens Fusarium verticillioides and Magnaporthe oryzae. Under infection conditions, a lower intensity in the expression of defence-related genes occurred in ZmGF14-6 rice plants. These findings support that ZmGF14-6 positively regulates drought tolerance in transgenic rice while negatively modulating the plant defence response to pathogen infection. Transient expression assays of fluorescently labelled ZmGF14-6 protein in onion epidermal cells revealed a widespread distribution of ZmGF14-6 in the cytoplasm and nucleus. Additionally, colocalization experiments of fluorescently labelled ZmGF14-6 with organelle markers, in combination with cell labelling with the endocytic tracer FM4-64, revealed a subcellular localization of ZmGF14-6 in the early endosomes. Taken together, these results improve our understanding of the role of ZmGF14-6 in stress signalling pathways, while indicating that ZmGF14-6 inversely regulates the plant response to biotic and abiotic stresses.
